Customer ID,Full Name,Gender,Age,State,Job Classification,Date Joined, Balance ,marital,education,houseloan,otherloan,contact,poutcome,Loan Default
2292,Isabel  Cross,Male,53,Nevada,Other,25.Sep.2017," $100,776.52 ",married,secondary,no,no,unknown,unknown,no
2293,Brooke  Horton,Male,49,Nevada,Blue Collar,25.Sep.2017," $1,304.90 ",single,tertiary,no,no,cellular,unknown,no
2294,Pauline  Beck,Male,41,Nevada,Blue Collar,25.Sep.2017," $139,395.00 ",married,secondary,yes,yes,cellular,failure,no
2295,Ruben  Nunez,Male,52,Nevada,Other,25.Sep.2017," $40,333.55 ",married,secondary,no,yes,cellular,other,no
2296,Lee  Mack,Male,45,Nevada,Blue Collar,25.Sep.2017," $16,266.66 ",married,secondary,no,yes,unknown,unknown,no
2297,Arturo  Francis,Female,30,Wyoming,White Collar,25.Sep.2017," $175,833.51 ",married,secondary,yes,no,cellular,unknown,yes
2298,Max  Rodgers,Male,37,Wyoming,Blue Collar,25.Sep.2017," $120,632.69 ",married,tertiary,no,no,cellular,unknown,no
2299,Eddie  Green,Female,37,Oregon,Blue Collar,25.Sep.2017," $89,506.40 ",married,tertiary,yes,no,unknown,unknown,no
2300,Cecilia  Manning,Male,34,California,White Collar,26.Sep.2017," $121,455.52 ",married,tertiary,yes,no,unknown,unknown,no
2301,Patty  Thompson,Female,36,California,White Collar,26.Sep.2017," $96,349.45 ",married,secondary,no,no,cellular,unknown,no
2302,Drew  Rogers,Male,28,California,Other,26.Sep.2017," $17,648.33 ",divorced,secondary,no,yes,cellular,unknown,no
2303,Don  Gonzales,Female,45,California,Blue Collar,26.Sep.2017," $33,461.72 ",single,secondary,yes,no,cellular,failure,no
2304,Elbert  Klein,Female,51,California,White Collar,26.Sep.2017," $120,782.94 ",married,unknown,no,no,unknown,unknown,no
2305,Elvira  Bowman,Female,34,California,Other,26.Sep.2017," $33,481.15 ",married,secondary,no,no,cellular,unknown,no
2306,Carla  Mccormick,Male,31,California,White Collar,26.Sep.2017," $173,912.66 ",divorced,secondary,yes,no,unknown,unknown,no
2307,Lynette  Brewer,Female,43,California,White Collar,26.Sep.2017," $158,313.48 ",married,tertiary,yes,no,cellular,failure,no
2308,Shari  Silva,Male,49,Nevada,Blue Collar,26.Sep.2017," $112,864.94 ",divorced,tertiary,no,no,unknown,unknown,no
2309,Dan  Peterson,Female,45,Nevada,Other,26.Sep.2017," $106,416.19 ",divorced,tertiary,yes,no,unknown,unknown,no
2310,Cindy  Becker,Male,48,Nevada,White Collar,26.Sep.2017," $80,716.48 ",married,tertiary,no,no,cellular,unknown,no
2311,Brooke  Horton,Male,64,Nevada,Blue Collar,26.Sep.2017," $15,409.75 ",married,tertiary,no,no,cellular,unknown,no
2312,Nellie  Joseph,Male,53,Nevada,Blue Collar,26.Sep.2017," $97,707.34 ",married,tertiary,yes,no,unknown,unknown,no
2313,Cassandra  Franklin,Male,45,Nevada,Other,26.Sep.2017," $115,133.64 ",married,secondary,yes,no,unknown,unknown,no
2314,Bobbie  Ryan,Female,20,Wyoming,White Collar,26.Sep.2017," $48,988.97 ",divorced,tertiary,yes,no,cellular,unknown,no
2315,Drew  Rogers,Female,35,Wyoming,Blue Collar,26.Sep.2017," $120,235.01 ",divorced,primary,no,no,cellular,unknown,no
2316,Donna  Reid,Female,34,Wyoming,White Collar,26.Sep.2017," $20,908.63 ",single,tertiary,yes,no,unknown,unknown,no
2317,Rachel  Gomez,Female,19,Oregon,Blue Collar,26.Sep.2017," $95,490.16 ",married,tertiary,yes,no,cellular,unknown,no
2318,Shari  Silva,Female,31,Oregon,Other,26.Sep.2017," $41,293.97 ",single,primary,no,no,cellular,unknown,no
2319,Trevor  Jones,Female,40,Oregon,White Collar,26.Sep.2017," $9,760.58 ",married,secondary,yes,no,cellular,failure,no
2320,Ernest  Davis,Male,27,California,White Collar,27.Sep.2017," $81,557.21 ",married,secondary,no,no,cellular,unknown,no
2321,Kyle  Carr,Female,46,California,White Collar,27.Sep.2017," $39,659.07 ",single,tertiary,no,no,unknown,unknown,no
2322,Robert  Munoz,Female,43,California,White Collar,27.Sep.2017," $11,693.24 ",single,secondary,yes,no,unknown,unknown,yes
2323,Patty  Thompson,Male,40,California,Blue Collar,27.Sep.2017," $106,519.07 ",married,primary,no,no,cellular,unknown,no
2324,Tracy  Reed,Male,37,California,Other,27.Sep.2017," $9,001.19 ",married,secondary,no,no,cellular,unknown,no
2325,Tiffany  May,Female,45,California,Other,27.Sep.2017," $101,925.93 ",married,secondary,yes,yes,unknown,unknown,no
2326,Lance  Yates,Female,45,California,White Collar,27.Sep.2017," $88,579.36 ",single,secondary,yes,no,cellular,other,no
2327,Andrew  Meyer,Male,31,California,White Collar,27.Sep.2017," $18,499.12 ",married,secondary,yes,no,unknown,unknown,no
2328,Jenny  Garcia,Female,37,California,Blue Collar,27.Sep.2017," $38,772.21 ",married,secondary,yes,yes,unknown,unknown,no
2329,Bobbie  Ryan,Female,53,Nevada,Other,27.Sep.2017," $62,244.13 ",single,secondary,yes,no,cellular,unknown,no
2330,Della  Jensen,Male,58,Nevada,Other,27.Sep.2017," $87,631.30 ",divorced,secondary,yes,no,cellular,unknown,no
2331,Blake  Bridges,Male,52,Nevada,Blue Collar,27.Sep.2017," $95,610.03 ",single,secondary,yes,no,cellular,unknown,no
2332,Allan  Ramos,Male,54,Nevada,Blue Collar,27.Sep.2017," $51,912.76 ",single,tertiary,no,no,cellular,unknown,no
2333,Isabel  Cross,Male,50,Nevada,Blue Collar,27.Sep.2017," $4,844.30 ",married,tertiary,yes,no,cellular,other,yes
2334,Lee  Mack,Male,33,Wyoming,Blue Collar,27.Sep.2017," $162,199.55 ",married,secondary,no,no,unknown,unknown,no
2335,Kyle  Carr,Male,36,Wyoming,White Collar,27.Sep.2017," $215,236.99 ",married,secondary,yes,no,unknown,unknown,no
2336,Elbert  Klein,Female,27,Wyoming,White Collar,27.Sep.2017," $49,434.57 ",single,tertiary,yes,no,cellular,failure,no
2337,Lynette  Brewer,Female,40,Oregon,White Collar,27.Sep.2017," $59,796.54 ",married,tertiary,yes,no,cellular,unknown,no
2338,Robert  Munoz,Male,40,California,Blue Collar,28.Sep.2017," $44,376.76 ",married,tertiary,yes,no,unknown,unknown,no
2339,Max  Rodgers,Female,31,California,Other,28.Sep.2017," $160,100.90 ",married,secondary,no,no,cellular,unknown,no
2340,Ruben  Nunez,Male,37,California,White Collar,28.Sep.2017," $50,850.55 ",married,secondary,yes,no,cellular,unknown,no
2341,Isabel  Cross,Male,41,California,Other,28.Sep.2017," $15,649.61 ",married,secondary,no,no,cellular,unknown,no
2342,Cassandra  Franklin,Female,30,California,Blue Collar,28.Sep.2017," $20,471.79 ",married,secondary,no,no,cellular,unknown,no
2343,Rachel  Gomez,Female,31,California,White Collar,28.Sep.2017," $18,652.43 ",married,primary,yes,no,unknown,unknown,no
2344,Trevor  Jones,Female,22,California,White Collar,28.Sep.2017," $125,556.63 ",married,tertiary,no,no,cellular,unknown,no
2345,Elaine  Ellis,Male,45,California,White Collar,28.Sep.2017," $109,951.49 ",married,tertiary,yes,no,unknown,unknown,no
2346,Max  Rodgers,Female,29,California,White Collar,28.Sep.2017," $155,136.18 ",single,secondary,yes,yes,cellular,failure,no
2347,Allan  Ramos,Male,50,California,White Collar,28.Sep.2017," $39,279.16 ",married,tertiary,yes,no,unknown,unknown,no
2348,Max  Rodgers,Male,41,California,White Collar,28.Sep.2017," $106,086.78 ",single,tertiary,yes,no,unknown,unknown,no
2349,Cassandra  Franklin,Male,59,Nevada,Blue Collar,28.Sep.2017," $102,097.39 ",single,tertiary,no,no,cellular,unknown,no
2350,Isabel  Cross,Male,47,Nevada,Blue Collar,28.Sep.2017," $21,301.82 ",single,secondary,yes,yes,unknown,unknown,no
2351,Elaine  Ellis,Female,55,Nevada,Other,28.Sep.2017," $18,256.48 ",married,secondary,yes,no,cellular,unknown,no
2352,Sandra  Floyd,Male,37,Nevada,Blue Collar,28.Sep.2017," $137,139.97 ",married,unknown,no,no,unknown,unknown,no
2353,Cindy  Becker,Male,64,Nevada,Blue Collar,28.Sep.2017," $208,081.93 ",married,secondary,no,no,unknown,unknown,no
2354,Don  Gonzales,Male,45,Nevada,Blue Collar,28.Sep.2017," $136,952.55 ",married,secondary,yes,no,cellular,unknown,no
2355,Blake  Bridges,Female,38,Nevada,Other,28.Sep.2017," $103,813.54 ",single,secondary,no,no,cellular,unknown,no
2356,Kyle  Carr,Female,59,Nevada,Other,28.Sep.2017," $9,960.76 ",married,secondary,yes,yes,cellular,unknown,no
2357,Andrew  Meyer,Female,58,Nevada,Other,28.Sep.2017," $80,467.34 ",married,secondary,yes,yes,unknown,unknown,no
2358,Eddie  Green,Male,61,Nevada,Blue Collar,28.Sep.2017," $28,547.81 ",single,secondary,no,no,cellular,unknown,no
2359,Cassandra  Franklin,Female,32,Wyoming,Other,28.Sep.2017," $29,780.69 ",married,primary,yes,no,cellular,unknown,no
2360,Isabel  Cross,Female,35,Oregon,Other,28.Sep.2017," $115,060.27 ",single,secondary,yes,no,cellular,failure,no
2361,Brooke  Horton,Male,41,Oregon,White Collar,28.Sep.2017," $127,144.66 ",married,primary,no,no,cellular,unknown,no
2362,Paulette  Spencer,Female,33,California,White Collar,29.Sep.2017," $6,826.88 ",divorced,secondary,yes,no,unknown,unknown,no
2363,Andrew  Meyer,Female,30,California,White Collar,29.Sep.2017," $116,608.15 ",married,secondary,yes,no,cellular,unknown,no
2364,Shari  Silva,Female,35,California,White Collar,29.Sep.2017," $23,999.79 ",divorced,tertiary,no,yes,cellular,unknown,no
2365,Lynette  Brewer,Male,49,California,Other,29.Sep.2017," $7,066.88 ",married,secondary,yes,no,cellular,unknown,no
2366,Elaine  Ellis,Male,31,California,White Collar,29.Sep.2017," $54,518.49 ",divorced,secondary,yes,no,cellular,other,no
2367,Max  Rodgers,Male,34,California,Blue Collar,29.Sep.2017," $201,727.16 ",single,secondary,no,no,cellular,unknown,no
2368,Shari  Silva,Male,37,California,White Collar,29.Sep.2017," $136,812.30 ",single,unknown,yes,no,unknown,unknown,no
2369,Lorraine  Gibson,Male,26,California,White Collar,29.Sep.2017," $91,904.72 ",married,secondary,yes,no,cellular,unknown,no
2370,Ruben  Nunez,Female,32,California,White Collar,29.Sep.2017," $29,842.97 ",married,secondary,yes,no,unknown,unknown,no
2371,Jenny  Garcia,Male,33,California,White Collar,29.Sep.2017," $35,336.93 ",single,secondary,yes,no,cellular,unknown,yes
2372,Lula  Daniels,Female,26,California,White Collar,29.Sep.2017," $20,649.43 ",divorced,tertiary,yes,no,unknown,unknown,no
2373,Elvira  Bowman,Male,34,California,Blue Collar,29.Sep.2017," $45,956.78 ",single,secondary,yes,no,cellular,success,yes
2374,Salvador  Bass,Male,38,Nevada,Blue Collar,29.Sep.2017," $65,046.42 ",married,secondary,yes,no,cellular,unknown,no
2375,Trevor  Jones,Male,45,Nevada,Other,29.Sep.2017," $96,405.81 ",divorced,secondary,yes,no,unknown,unknown,no
2376,Christy  Olson,Male,43,Nevada,Blue Collar,29.Sep.2017," $86,243.88 ",single,secondary,no,no,cellular,unknown,yes
2377,Charlie  Wood,Male,46,Nevada,White Collar,29.Sep.2017," $18,630.22 ",married,secondary,yes,no,unknown,unknown,yes
2378,Isabel  Cross,Male,58,Nevada,Other,29.Sep.2017," $10,723.28 ",single,secondary,no,no,cellular,unknown,no
2379,Lance  Yates,Male,43,Nevada,Blue Collar,29.Sep.2017," $31,717.57 ",married,secondary,yes,no,telephone,unknown,no
2380,Cassandra  Franklin,Female,39,Wyoming,White Collar,29.Sep.2017," $149,447.34 ",divorced,secondary,yes,no,cellular,failure,no
2381,Brooke  Horton,Female,43,Oregon,Other,29.Sep.2017," $32,248.49 ",single,secondary,yes,no,cellular,success,no
2382,Shari  Silva,Female,24,Oregon,Other,29.Sep.2017," $1,341.76 ",married,secondary,no,no,cellular,unknown,no
2383,Beth  Tucker,Female,24,Oregon,White Collar,29.Sep.2017," $25,890.34 ",single,tertiary,no,yes,cellular,unknown,no
2384,Elbert  Klein,Female,33,California,White Collar,30.Sep.2017," $45,452.30 ",single,secondary,yes,no,cellular,unknown,no
2385,Brooke  Horton,Male,28,California,White Collar,30.Sep.2017," $110,138.31 ",married,tertiary,yes,no,cellular,unknown,no
2386,Salvador  Bass,Female,46,California,White Collar,30.Sep.2017," $168,015.25 ",married,secondary,yes,yes,cellular,unknown,no
2387,Marian  Hill,Male,29,California,White Collar,30.Sep.2017," $87,640.60 ",married,tertiary,yes,no,unknown,unknown,no
2388,Brooke  Horton,Female,38,California,Blue Collar,30.Sep.2017," $5,612.06 ",married,primary,yes,no,telephone,unknown,no
2389,Marion  Glover,Female,45,California,Other,30.Sep.2017," $18,278.55 ",married,secondary,yes,no,cellular,unknown,no
2390,Isabel  Cross,Female,45,California,White Collar,30.Sep.2017," $183,819.06 ",married,tertiary,no,yes,unknown,unknown,no
2391,Cindy  Becker,Male,29,California,White Collar,30.Sep.2017," $14,892.76 ",single,secondary,no,yes,unknown,unknown,no
2392,Tiffany  May,Male,30,California,Other,30.Sep.2017," $31,074.99 ",divorced,tertiary,no,yes,cellular,unknown,no
2393,Brooke  Horton,Male,40,Nevada,Blue Collar,30.Sep.2017," $96,247.85 ",married,tertiary,yes,yes,unknown,unknown,no
2394,Andrew  Meyer,Female,44,Nevada,Other,30.Sep.2017," $36,768.76 ",married,secondary,yes,no,cellular,unknown,no
2395,Cindy  Becker,Male,45,Nevada,Other,30.Sep.2017," $120,995.69 ",married,secondary,no,no,cellular,unknown,no
2396,Kyle  Carr,Male,57,Nevada,Blue Collar,30.Sep.2017," $73,667.82 ",single,secondary,yes,no,cellular,unknown,no
2397,Herman  Williams,Male,50,Nevada,Blue Collar,30.Sep.2017," $51,849.51 ",married,tertiary,no,no,cellular,failure,no
2398,Mable  Lindsey,Male,55,Nevada,Blue Collar,30.Sep.2017," $42,955.93 ",single,primary,yes,no,unknown,unknown,no
2399,Carla  Mccormick,Female,57,Nevada,Other,30.Sep.2017," $6,007.43 ",married,secondary,no,yes,cellular,unknown,no
2400,Max  Rodgers,Female,36,Wyoming,Blue Collar,30.Sep.2017," $22,752.67 ",married,secondary,no,no,cellular,unknown,no
2401,Shari  Silva,Female,21,Oregon,Other,30.Sep.2017," $75,649.37 ",married,secondary,no,no,unknown,unknown,no
2402,Trevor  Jones,Male,47,California,White Collar,01.Oct.2017," $13,378.60 ",married,tertiary,yes,no,telephone,unknown,no
2403,Bobbie  Ryan,Male,33,California,White Collar,01.Oct.2017," $19,455.76 ",married,primary,yes,no,telephone,unknown,no
2404,Max  Rodgers,Male,43,California,White Collar,01.Oct.2017," $47,521.27 ",married,secondary,yes,no,telephone,unknown,no
2405,Billie  Chandler,Female,34,California,White Collar,01.Oct.2017," $72,680.36 ",married,primary,no,no,cellular,unknown,no
2406,Carla  Mccormick,Female,32,California,White Collar,01.Oct.2017," $47,274.90 ",married,secondary,yes,yes,cellular,failure,no
2407,Brooke  Horton,Male,34,California,Blue Collar,01.Oct.2017," $31,880.45 ",married,secondary,yes,no,telephone,unknown,no
2408,Ruben  Nunez,Male,29,California,White Collar,01.Oct.2017," $8,304.48 ",married,primary,no,no,unknown,unknown,no
2409,Bethany  Pena,Male,53,Nevada,Blue Collar,01.Oct.2017," $64,589.96 ",married,secondary,yes,no,cellular,unknown,no
2410,Jenny  Garcia,Male,52,Nevada,Blue Collar,01.Oct.2017," $70,553.25 ",single,secondary,no,no,cellular,unknown,no
2411,Johanna  Boone,Female,56,Nevada,Other,01.Oct.2017," $14,968.24 ",single,tertiary,yes,no,cellular,unknown,no
2412,Cassandra  Franklin,Male,54,Nevada,Blue Collar,01.Oct.2017," $52,218.55 ",divorced,secondary,yes,no,cellular,unknown,no
2413,Shari  Silva,Female,51,Nevada,Other,01.Oct.2017," $8,158.51 ",married,primary,no,yes,unknown,unknown,no
2414,Tracy  Reed,Male,37,California,White Collar,02.Oct.2017," $42,998.49 ",married,secondary,yes,no,cellular,unknown,no
2415,Ellen  Weaver,Female,41,California,Other,02.Oct.2017," $29,757.94 ",married,secondary,no,no,cellular,unknown,no
2416,Cecilia  Manning,Female,32,California,White Collar,02.Oct.2017," $74,791.30 ",married,tertiary,no,no,cellular,unknown,no
2417,Edwin  Malone,Female,34,California,White Collar,02.Oct.2017," $35,829.76 ",single,tertiary,yes,yes,unknown,unknown,no
2418,Cassandra  Franklin,Male,38,California,Other,02.Oct.2017," $88,448.99 ",married,tertiary,no,no,cellular,unknown,no
2419,Rachel  Gomez,Female,33,California,White Collar,02.Oct.2017," $68,708.69 ",single,tertiary,no,no,cellular,unknown,no
2420,Lula  Daniels,Female,42,California,White Collar,02.Oct.2017," $22,370.61 ",single,secondary,no,yes,cellular,unknown,yes
2421,Cecilia  Manning,Male,28,California,White Collar,02.Oct.2017," $21,563.61 ",married,tertiary,no,no,cellular,unknown,no
2422,Rachel  Gomez,Male,28,California,White Collar,02.Oct.2017," $34,440.96 ",single,tertiary,no,no,cellular,unknown,yes
2423,Salvador  Bass,Male,33,California,White Collar,02.Oct.2017," $72,067.70 ",married,primary,yes,no,cellular,unknown,no
2424,Shari  Silva,Female,41,California,Blue Collar,02.Oct.2017," $1,437.48 ",single,secondary,no,no,unknown,unknown,no
2425,Cecilia  Manning,Male,31,California,Blue Collar,02.Oct.2017," $118,377.79 ",married,tertiary,no,no,cellular,unknown,no
2426,Nellie  Joseph,Male,48,Nevada,Blue Collar,02.Oct.2017," $81,816.25 ",married,secondary,yes,yes,cellular,unknown,no
2427,Nellie  Joseph,Female,40,Nevada,Other,02.Oct.2017," $54,522.01 ",married,secondary,yes,no,cellular,unknown,no
2428,Kyle  Carr,Male,36,Wyoming,White Collar,02.Oct.2017," $34,762.54 ",single,tertiary,no,no,cellular,unknown,no
2429,Austin  Reynolds,Female,43,California,White Collar,03.Oct.2017," $64,136.91 ",single,secondary,yes,no,unknown,unknown,no
2430,Lance  Yates,Male,36,California,White Collar,03.Oct.2017," $33,842.19 ",single,secondary,no,no,cellular,failure,no
2431,Brooke  Horton,Male,40,California,White Collar,03.Oct.2017," $18,838.27 ",married,secondary,no,yes,cellular,failure,no
2432,Blake  Bridges,Female,43,California,White Collar,03.Oct.2017," $34,701.61 ",married,secondary,no,no,cellular,failure,yes
2433,Brooke  Horton,Female,45,California,White Collar,03.Oct.2017," $79,903.28 ",divorced,tertiary,no,no,cellular,unknown,no
2434,Andrew  Meyer,Male,32,California,White Collar,03.Oct.2017," $24,069.12 ",married,primary,no,no,cellular,failure,yes
2435,Salvador  Bass,Male,36,California,White Collar,03.Oct.2017," $65,494.70 ",single,secondary,no,yes,cellular,unknown,no
2436,Beth  Tucker,Male,40,California,White Collar,03.Oct.2017," $11,552.82 ",married,tertiary,yes,no,cellular,unknown,no
2437,Drew  Rogers,Male,33,California,White Collar,03.Oct.2017," $59,140.31 ",married,secondary,no,no,cellular,other,yes
2438,Sandra  Floyd,Female,30,California,White Collar,03.Oct.2017," $206,097.36 ",single,secondary,yes,no,cellular,unknown,no
2439,Robert  Munoz,Male,42,California,White Collar,03.Oct.2017," $49,213.04 ",married,tertiary,yes,yes,cellular,failure,no
2440,Peter  Hodges,Female,28,California,White Collar,03.Oct.2017," $113,886.21 ",married,secondary,yes,no,unknown,unknown,no
2441,Beth  Tucker,Male,26,Nevada,Blue Collar,03.Oct.2017," $104,332.79 ",divorced,tertiary,yes,no,cellular,unknown,no
2442,Pauline  Beck,Male,52,Nevada,Blue Collar,03.Oct.2017," $59,717.06 ",married,secondary,yes,no,unknown,unknown,no
2443,Eric  Rose,Male,58,Nevada,Blue Collar,03.Oct.2017," $46,389.75 ",married,secondary,yes,no,unknown,unknown,no
2444,Marian  Hill,Male,47,Nevada,Other,03.Oct.2017," $130,848.25 ",single,tertiary,yes,no,cellular,unknown,no
2445,Eddie  Green,Female,48,Nevada,Other,03.Oct.2017," $18,514.07 ",married,secondary,yes,no,cellular,failure,yes
2446,Marion  Glover,Male,50,Nevada,Blue Collar,03.Oct.2017," $32,664.06 ",married,tertiary,yes,yes,cellular,unknown,no
2447,Don  Gonzales,Male,58,Nevada,Blue Collar,03.Oct.2017," $19,745.49 ",married,secondary,yes,no,cellular,failure,no
2448,Robert  Munoz,Male,41,Wyoming,Blue Collar,03.Oct.2017," $49,009.00 ",married,primary,no,no,cellular,failure,no
2449,Edwin  Malone,Male,27,California,Blue Collar,04.Oct.2017," $11,021.48 ",single,tertiary,no,no,cellular,unknown,no
2450,Lance  Yates,Female,42,California,Other,04.Oct.2017," $15,763.28 ",married,tertiary,no,no,cellular,success,yes
2451,Cindy  Becker,Male,41,California,White Collar,04.Oct.2017," $80,978.97 ",married,primary,yes,no,unknown,unknown,no
2452,Patty  Thompson,Female,25,California,Blue Collar,04.Oct.2017," $8,193.66 ",married,secondary,no,no,cellular,unknown,no
2453,Christina  Fuller,Female,34,California,White Collar,04.Oct.2017," $15,810.63 ",divorced,tertiary,yes,no,cellular,unknown,no
2454,Elvira  Bowman,Male,47,California,White Collar,04.Oct.2017," $80,279.78 ",married,tertiary,yes,yes,cellular,unknown,no
2455,Christina  Fuller,Female,28,California,White Collar,04.Oct.2017," $29,650.64 ",married,tertiary,no,no,cellular,unknown,no
2456,Edwin  Malone,Male,44,California,Other,04.Oct.2017," $80,688.19 ",married,secondary,no,no,unknown,unknown,no
2457,Lynette  Brewer,Male,39,California,Blue Collar,04.Oct.2017," $14,845.40 ",married,primary,yes,no,unknown,unknown,no
2458,Brooke  Horton,Female,38,California,White Collar,04.Oct.2017," $101,255.66 ",divorced,secondary,no,no,cellular,unknown,no
2459,Austin  Reynolds,Male,37,California,White Collar,04.Oct.2017," $28,377.70 ",married,secondary,yes,yes,telephone,unknown,no
2460,Donna  Reid,Male,22,California,White Collar,04.Oct.2017," $1,165.45 ",married,primary,no,no,telephone,unknown,no
2461,Rachel  Gomez,Male,34,California,White Collar,04.Oct.2017," $149,154.97 ",single,primary,yes,no,cellular,failure,no
2462,Isabel  Cross,Female,49,Nevada,White Collar,04.Oct.2017," $96,598.12 ",single,secondary,yes,no,cellular,unknown,no
2463,Jenny  Garcia,Female,53,Nevada,Other,04.Oct.2017," $11,771.64 ",married,tertiary,yes,no,unknown,unknown,no
2464,Carla  Mccormick,Female,36,California,White Collar,05.Oct.2017," $77,035.21 ",single,unknown,no,no,unknown,unknown,no
2465,Shari  Silva,Female,34,California,White Collar,05.Oct.2017," $13,859.70 ",single,tertiary,yes,no,unknown,unknown,yes
2466,Brooke  Horton,Female,27,California,Blue Collar,05.Oct.2017," $5,179.45 ",single,primary,no,no,unknown,unknown,no
2467,Iris  Underwood,Female,35,California,Blue Collar,05.Oct.2017," $58,278.30 ",married,secondary,no,no,cellular,unknown,no
2468,Elvira  Bowman,Male,42,California,White Collar,05.Oct.2017, $548.57 ,single,secondary,yes,no,cellular,unknown,no
2469,Herman  Williams,Male,22,California,White Collar,05.Oct.2017," $99,223.67 ",single,secondary,yes,no,unknown,unknown,no
2470,Robert  Munoz,Male,61,Nevada,Other,05.Oct.2017," $52,746.34 ",married,primary,yes,yes,cellular,unknown,no
2471,Bernadette  Page,Female,44,Wyoming,Other,05.Oct.2017," $2,810.79 ",married,tertiary,yes,no,cellular,unknown,no
2472,Isabel  Cross,Female,46,Oregon,Other,05.Oct.2017," $66,976.30 ",single,secondary,no,no,cellular,other,yes
2473,Drew  Rogers,Male,31,California,Blue Collar,06.Oct.2017," $84,777.60 ",married,secondary,yes,no,cellular,unknown,no
2474,Shari  Silva,Female,22,California,Blue Collar,06.Oct.2017," $3,434.19 ",married,tertiary,yes,no,cellular,unknown,no
2475,Salvador  Bass,Female,25,California,White Collar,06.Oct.2017," $44,432.18 ",married,tertiary,yes,no,cellular,failure,no
2476,Don  Gonzales,Male,47,California,White Collar,06.Oct.2017," $95,142.97 ",divorced,secondary,yes,no,unknown,unknown,no
2477,Drew  Rogers,Male,26,California,White Collar,06.Oct.2017," $121,624.54 ",married,secondary,no,no,unknown,unknown,no
2478,Della  Jensen,Female,38,California,Other,06.Oct.2017," $55,434.93 ",married,primary,no,no,cellular,unknown,yes
2479,Patty  Thompson,Male,37,California,White Collar,06.Oct.2017," $41,083.28 ",divorced,secondary,no,no,cellular,failure,no
2480,Brooke  Horton,Female,27,California,Blue Collar,06.Oct.2017," $171,968.72 ",married,secondary,yes,yes,cellular,unknown,no
2481,Brooke  Horton,Female,25,California,Blue Collar,06.Oct.2017," $46,436.33 ",divorced,secondary,no,yes,cellular,unknown,yes
2482,Trevor  Jones,Female,20,California,White Collar,06.Oct.2017," $111,760.03 ",married,tertiary,no,no,cellular,unknown,no
2483,Ernest  Davis,Female,45,Nevada,Other,06.Oct.2017," $37,301.91 ",married,secondary,no,no,cellular,unknown,no
2484,Brooke  Horton,Male,50,Nevada,Blue Collar,06.Oct.2017," $2,336.63 ",married,secondary,yes,no,unknown,unknown,no
2485,Cassandra  Franklin,Female,53,Nevada,Other,06.Oct.2017," $19,058.12 ",single,tertiary,no,no,cellular,unknown,no
2486,Patty  Thompson,Female,52,Nevada,Other,06.Oct.2017," $9,285.40 ",married,tertiary,yes,no,cellular,unknown,no
2487,Carla  Mccormick,Male,58,Nevada,Blue Collar,06.Oct.2017," $77,197.96 ",married,unknown,no,no,cellular,failure,yes
2488,Robert  Munoz,Male,42,Wyoming,White Collar,06.Oct.2017," $8,111.96 ",divorced,tertiary,no,no,cellular,unknown,no
2489,Cecilia  Manning,Male,37,Wyoming,White Collar,06.Oct.2017," $19,410.37 ",married,secondary,yes,no,unknown,unknown,no
2490,Max  Rodgers,Male,31,Wyoming,Blue Collar,06.Oct.2017," $59,821.91 ",married,primary,no,yes,cellular,unknown,no
2491,Marian  Hill,Female,24,Wyoming,Blue Collar,06.Oct.2017," $24,665.69 ",married,secondary,no,no,cellular,unknown,no
2492,Brooke  Horton,Female,36,Wyoming,White Collar,06.Oct.2017," $2,351.61 ",married,primary,no,no,cellular,unknown,no
2493,Elaine  Ellis,Female,43,California,Blue Collar,07.Oct.2017," $31,337.07 ",single,tertiary,yes,no,unknown,unknown,no
2494,Isabel  Cross,Female,38,California,White Collar,07.Oct.2017," $50,132.33 ",single,secondary,no,no,cellular,unknown,no
2495,Joey  Wong,Male,30,California,White Collar,07.Oct.2017," $81,241.55 ",divorced,secondary,no,yes,cellular,unknown,no
2496,Austin  Reynolds,Male,37,California,White Collar,07.Oct.2017," $36,726.36 ",single,tertiary,yes,no,unknown,unknown,no
2497,Bernadette  Page,Female,36,California,White Collar,07.Oct.2017," $166,224.93 ",single,tertiary,yes,no,cellular,unknown,no
2498,Lance  Yates,Male,30,California,White Collar,07.Oct.2017," $60,428.81 ",married,primary,yes,no,unknown,unknown,no
2499,Drew  Rogers,Male,32,Nevada,Blue Collar,07.Oct.2017," $1,044.99 ",married,secondary,yes,no,cellular,unknown,no
2500,Trevor  Jones,Male,56,Nevada,Blue Collar,07.Oct.2017," $31,634.90 ",married,tertiary,no,no,telephone,unknown,yes
2501,Ivan  Adkins,Male,59,Nevada,Blue Collar,07.Oct.2017," $1,029.85 ",single,tertiary,no,no,cellular,unknown,no
2502,Andrew  Meyer,Female,26,Wyoming,White Collar,07.Oct.2017," $56,104.03 ",married,secondary,yes,no,unknown,unknown,no
2503,Tracy  Reed,Male,28,California,Blue Collar,08.Oct.2017," $153,659.69 ",married,secondary,no,no,cellular,unknown,no
2504,Jenny  Garcia,Female,35,California,Other,08.Oct.2017," $62,927.18 ",married,tertiary,no,no,cellular,unknown,no
2505,Bobbie  Ryan,Male,46,California,Blue Collar,08.Oct.2017," $33,309.09 ",married,secondary,yes,yes,cellular,unknown,no
